coreid,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementDeterminedDate,measurementDeterminedBy,measurementRemarks
786715,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786716,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786719,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786720,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786722,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786724,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786726,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786730,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786732,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786733,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786737,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786741,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786745,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786758,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786767,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786774,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786780,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786788,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786789,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786791,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786798,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786804,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786805,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786808,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786810,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786831,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786835,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786841,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786842,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786848,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786851,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786859,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786867,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786869,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786871,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786872,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786873,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786874,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786875,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786876,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786877,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786886,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786887,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786888,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786889,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786890,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786891,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786892,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786893,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
786894,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
790351,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
790374,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790375,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790376,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790377,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790378,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790380,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790381,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790382,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790383,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790384,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790385,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790388,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790392,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790393,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790394,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790396,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790397,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790398,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790399,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790400,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790401,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790404,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790405,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790406,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790412,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790413,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790415,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790416,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790417,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790418,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790420,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790421,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790422,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790423,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790424,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790425,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790426,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790427,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790428,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790429,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790430,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790432,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790433,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790434,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790439,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790440,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790442,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790444,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790446,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790448,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790449,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790450,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790451,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790452,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790453,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790454,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790457,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790458,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790459,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790460,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790461,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790462,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790463,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790464,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790466,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790468,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790469,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790470,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790471,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790472,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790473,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790474,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790476,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790479,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790480,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790481,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790485,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790487,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790488,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790490,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790492,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790493,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790494,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790495,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790496,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790497,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790498,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790501,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790502,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790503,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790504,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790505,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790506,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790507,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790508,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790509,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
790593,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
790594,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
790595,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
790596,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
790597,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
790598,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
790599,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
790600,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
790601,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
790602,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
790603,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
790604,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
790605,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
790606,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
790607,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
790608,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
790610,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
790611,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
790612,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
790614,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
790615,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
790617,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
790618,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
790619,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
790624,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
795228,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795232,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
795233,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795245,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795249,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
795254,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795257,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
795258,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795261,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
795262,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795270,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795273,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
795274,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795277,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795278,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795281,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795282,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795285,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795286,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795289,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795290,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795293,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795297,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795298,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795301,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
795302,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795305,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
795306,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795309,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
795310,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795313,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
795314,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795318,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795321,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795322,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795325,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795327,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795329,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795331,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795333,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795335,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795337,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795338,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795339,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795343,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795345,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
795347,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795349,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
795350,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795351,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795353,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795354,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795355,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795357,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795358,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795359,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795363,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795365,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795367,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795369,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795371,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795373,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795374,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
795375,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795377,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795378,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
795379,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795381,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795383,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795385,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795387,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795389,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795391,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795395,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795397,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795399,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795401,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795402,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
795403,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795405,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795409,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795411,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795413,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795415,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795417,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795419,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795421,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795422,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795423,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795425,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795426,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795427,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795430,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795431,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795433,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795434,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795435,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795437,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795438,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795439,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795441,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795442,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
795443,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795445,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795446,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
795447,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795449,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795451,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795453,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795455,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795457,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795458,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
795459,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795463,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795465,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795467,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795469,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795471,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795473,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795475,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795477,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795478,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
795479,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795481,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795483,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795487,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795489,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795491,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795493,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795494,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
795495,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795497,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795501,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795505,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795507,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795509,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795511,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795513,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795517,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795519,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795521,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795523,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795525,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795527,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795529,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795531,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795533,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795537,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795539,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
795541,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795545,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795549,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795551,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795553,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795555,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795557,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
795559,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
