coreid,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementDeterminedDate,measurementDeterminedBy,measurementRemarks
402355,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402357,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402358,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402360,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402361,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402362,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402363,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402367,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402369,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402373,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402375,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402376,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402378,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402380,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402381,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402384,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402387,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402388,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402391,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402394,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402395,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402399,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402400,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402403,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402404,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402407,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402409,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402411,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402415,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402419,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402421,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402423,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402425,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402427,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402429,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402447,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402448,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402449,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402451,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402457,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402458,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402461,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402467,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402473,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402475,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402479,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402485,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402489,"Soil Type Order",,Histosols,,,2021-04-28T08:50:57Z,egbot,
402494,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402496,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402500,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402502,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402504,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402506,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402509,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
402931,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402932,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402933,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402948,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402949,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402950,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402954,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402955,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402956,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402957,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402958,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402959,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402960,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402961,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402962,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402963,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402964,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402965,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402978,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402979,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402980,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402983,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402984,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402985,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402986,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402987,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402988,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402989,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402990,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402991,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
402992,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402993,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402994,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402995,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402996,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
402997,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
403006,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
403007,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
403035,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
403039,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
403079,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
403088,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
403089,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
403177,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
403207,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
403273,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
403275,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
403277,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
403279,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
403291,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
403299,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
403305,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
403311,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
403315,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
403319,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
403329,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
403349,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
403351,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
403430,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
406863,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
408927,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
408928,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
408933,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
408940,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
408943,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
408945,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
408946,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
408950,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
408951,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
408953,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
408954,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
408955,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
408957,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
408958,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
408967,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
408970,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
408972,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
408975,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
408978,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
408979,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
408988,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
408990,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409001,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409004,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409016,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409043,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
409048,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409062,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409064,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409070,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409072,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409081,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409083,"Soil Type Order",,Alfisols,,,2021-04-28T08:50:57Z,egbot,
409096,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409103,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409104,"Soil Type Order",,Alfisols,,,2021-04-28T08:50:57Z,egbot,
409105,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409109,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409110,"Soil Type Order",,Alfisols,,,2021-04-28T08:50:57Z,egbot,
409117,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409130,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409148,"Soil Type Order",,Histosols,,,2021-04-28T08:50:57Z,egbot,
409158,"Soil Type Order",,Alfisols,,,2021-04-28T08:50:57Z,egbot,
409186,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409202,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409208,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409209,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409212,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409222,"Soil Type Order",,Alfisols,,,2021-04-28T08:50:57Z,egbot,
409225,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409235,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409236,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409237,"Soil Type Order",,Alfisols,,,2021-04-28T08:50:57Z,egbot,
409242,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409244,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409245,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409249,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409250,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409251,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409253,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409261,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409262,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409265,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409266,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409267,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409269,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409270,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
409276,"Soil Type Order",,Alfisols,,,2021-04-28T08:50:57Z,egbot,
409283,"Soil Type Order",,Spodosols,,,2021-04-28T08:50:57Z,egbot,
410998,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411000,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411004,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411008,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411010,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411014,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411020,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411024,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411026,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411028,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411030,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411032,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411034,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411036,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411040,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411050,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411052,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411053,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411055,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411057,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411060,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411062,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411064,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411066,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411072,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411080,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411082,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411085,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411086,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411087,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411088,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411090,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411091,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411092,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411093,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411094,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411095,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411096,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411097,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411098,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411100,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411102,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411103,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411104,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411105,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411106,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411108,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411110,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411111,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411112,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411113,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411114,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411115,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411116,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411120,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411121,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411122,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411123,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411126,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411128,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411132,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411134,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411136,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411138,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411139,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411140,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411142,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411144,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411146,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411147,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411149,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411151,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411153,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411155,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411156,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411157,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411158,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411159,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411160,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411161,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411162,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411163,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411164,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411165,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411166,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411167,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411168,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411170,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411173,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411174,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411178,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
411183,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411185,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411186,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411187,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411192,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411193,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411194,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411195,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411196,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411204,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411205,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411206,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411207,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411209,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411210,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411213,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411214,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411215,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411219,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411224,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411225,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411227,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411228,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411229,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411231,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411235,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411236,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411237,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411238,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411239,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411251,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411257,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411258,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411260,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411262,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411263,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411266,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411268,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411269,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411270,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411272,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411273,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411274,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411275,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411278,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411279,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411282,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411284,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411285,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411286,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411287,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411292,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411293,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411299,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411301,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411307,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411313,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411315,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411317,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411319,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411321,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411323,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
411325,"Soil Type Order",,Mollisols,,,2021-04-28T08:50:57Z,egbot,
